name,JavaScript,Python,SQL,TypeScript,Java,C#,C++
dev_14467,1,0,0,1,0,0,0
dev_14468,1,0,1,1,0,0,0
dev_14469,1,0,0,1,0,0,0
dev_14470,1,1,0,0,0,0,0
dev_14471,0,0,0,1,0,1,0
dev_14472,1,0,0,0,1,0,0
dev_14473,1,1,1,1,1,1,1
dev_14474,0,0,0,1,1,1,0
dev_14475,1,1,1,0,0,0,0
dev_14476,1,1,1,1,1,1,1
dev_14477,1,1,1,1,0,0,0
dev_14478,1,0,1,0,0,1,0
dev_14479,0,1,1,1,1,1,0
dev_14480,0,1,1,0,1,0,0
dev_14481,0,0,0,0,0,1,1
dev_14482,0,0,1,0,0,1,0
dev_14483,1,0,1,0,0,0,0
dev_14484,1,0,1,1,0,1,0
dev_14485,1,1,0,0,0,0,0
dev_14486,1,1,1,0,1,1,1
dev_14487,1,1,0,0,0,0,1
dev_14488,0,0,0,0,1,0,0
dev_14489,0,1,1,0,0,0,0
dev_14490,1,1,0,0,0,0,0
dev_14491,0,1,0,1,1,0,0
dev_14492,0,1,0,1,0,1,0
dev_14493,0,0,1,0,1,0,1
dev_14494,0,0,1,1,1,0,0
dev_14495,1,1,1,0,0,0,0
dev_14496,0,0,1,0,1,0,0
dev_14497,1,0,1,1,0,0,1
dev_14498,0,1,1,0,0,0,0
dev_14499,1,1,0,1,0,0,0
dev_14500,1,0,0,1,0,0,0
dev_14501,1,0,1,0,0,1,0
dev_14502,1,1,1,0,1,0,0
dev_14503,1,0,0,0,0,1,0
dev_14504,0,0,0,1,0,0,0
dev_14505,0,1,1,0,1,0,0
dev_14506,1,1,0,0,0,0,1
dev_14507,0,0,1,0,1,0,0
dev_14508,0,0,0,0,0,0,1
dev_14509,1,1,0,0,1,0,1
dev_14510,1,0,1,1,0,0,0
dev_14511,0,0,1,0,1,0,0
dev_14512,0,0,0,1,0,0,0
dev_14513,0,0,0,0,0,1,0
dev_14514,1,0,1,0,0,1,1
dev_14515,0,1,1,0,0,0,1
dev_14516,1,0,1,1,1,0,0
dev_14517,1,0,0,1,0,0,0
dev_14518,0,0,0,0,1,0,0
dev_14519,1,0,0,0,0,0,1
dev_14520,1,1,1,1,1,1,1
dev_14521,1,0,0,0,0,0,0
dev_14522,1,0,1,0,1,1,0
dev_14523,1,0,0,1,0,0,0
dev_14524,1,0,1,0,0,1,0
dev_14525,0,1,1,0,1,0,1
dev_14526,1,0,0,1,0,0,0
dev_14527,1,1,1,1,1,1,1
dev_14528,1,0,1,1,0,0,0
dev_14529,0,0,1,0,0,1,0
dev_14530,0,1,1,0,0,0,1
dev_14531,1,0,0,0,0,0,0
dev_14532,1,1,1,1,0,0,0
dev_14533,0,1,0,0,0,0,0
dev_14534,1,1,1,1,1,1,1
dev_14535,0,1,0,0,1,0,0
dev_14536,1,0,0,1,0,0,0
dev_14537,1,0,1,0,0,0,0
dev_14538,1,0,0,1,0,1,0
dev_14539,0,0,0,0,1,0,0
dev_14540,1,0,0,0,0,0,0
dev_14541,1,0,0,1,0,1,0
dev_14542,1,1,1,1,1,0,1
dev_14543,1,1,0,0,0,0,1
dev_14544,1,1,1,1,0,0,0
dev_14545,1,0,0,1,0,1,0
dev_14546,1,0,0,1,0,0,0
dev_14547,0,1,0,0,0,0,1
dev_14548,1,1,1,0,0,1,1
dev_14549,1,0,0,0,0,0,0
dev_14550,1,0,0,0,1,0,0
dev_14551,1,1,1,1,1,1,1
dev_14552,0,1,1,0,1,0,0
dev_14553,1,1,1,0,1,0,0
dev_14554,1,0,0,1,0,0,0
dev_14555,1,1,1,0,0,0,0
dev_14556,0,1,1,0,0,0,0
dev_14557,1,1,0,0,0,0,0
dev_14558,1,1,1,0,0,1,1
dev_14559,1,1,1,1,0,0,0
dev_14560,1,0,0,1,0,0,0
dev_14561,0,0,1,0,0,1,1
dev_14562,1,1,0,1,1,0,1
dev_14563,0,0,0,0,1,0,0
dev_14564,1,1,1,0,0,0,0
dev_14565,0,1,1,0,0,1,1
dev_14566,1,0,1,0,1,0,0
dev_14567,1,1,0,1,0,0,0
dev_14568,1,0,1,0,0,0,0
dev_14569,1,0,1,0,0,1,0
dev_14570,1,1,1,0,1,0,0
dev_14571,1,1,0,1,0,0,0
dev_14572,0,1,1,0,0,0,0
dev_14573,0,1,0,0,0,0,0
dev_14574,1,0,1,0,0,1,0
dev_14575,1,1,1,0,1,0,0
dev_14576,1,0,1,1,0,1,0
dev_14577,1,1,1,1,1,1,1
dev_14578,1,1,1,0,0,1,1
dev_14579,1,1,1,1,0,0,0
dev_14580,0,0,0,0,1,0,1
dev_14581,1,1,0,1,0,0,1
dev_14582,1,0,1,1,0,0,0
dev_14583,1,1,0,0,1,1,0
dev_14584,1,0,1,1,1,1,0
dev_14585,0,1,1,0,0,0,0
dev_14586,1,0,1,1,1,0,0
dev_14587,1,0,0,1,0,0,0
dev_14588,1,1,0,1,0,0,0
dev_14589,1,0,1,0,0,0,0
dev_14590,1,0,0,0,0,0,0
dev_14591,1,0,1,1,0,0,0
dev_14592,0,1,1,0,0,0,1
dev_14593,1,0,0,1,0,0,0
dev_14594,1,1,1,1,1,1,1
dev_14595,0,0,0,1,0,1,1
dev_14596,1,0,1,1,0,0,0
dev_14597,1,1,1,1,0,1,1
dev_14598,0,1,1,0,0,0,0
dev_14599,1,1,0,1,1,0,1
dev_14600,1,0,0,1,0,0,0
dev_14601,1,1,1,1,0,0,1
dev_14602,1,0,0,1,0,0,0
dev_14603,0,1,1,0,0,1,1
dev_14604,1,1,1,1,1,0,0
dev_14605,1,0,0,1,0,0,0
dev_14606,1,1,0,1,0,0,0
dev_14607,0,0,1,1,0,1,0
dev_14608,1,0,1,1,1,0,0
dev_14609,1,0,1,1,1,1,1
dev_14610,1,1,1,1,1,1,0
dev_14611,1,0,1,1,0,1,0
dev_14612,1,1,1,0,1,0,0
dev_14613,0,0,0,1,0,1,0
dev_14614,0,1,0,0,0,0,0
dev_14615,0,0,0,0,1,0,0
dev_14616,1,0,0,0,0,1,0
dev_14617,1,1,1,1,0,0,1
dev_14618,1,0,0,0,1,0,1
dev_14619,1,1,1,1,1,0,0
dev_14620,1,1,1,0,1,0,1
dev_14621,0,1,0,1,0,0,0
dev_14622,0,0,1,0,1,0,0
dev_14623,1,1,0,1,0,0,0
dev_14624,1,0,1,0,1,1,1
dev_14625,0,0,0,0,1,0,0
dev_14626,1,1,0,1,1,0,0
dev_14627,1,0,0,1,0,0,0
dev_14628,1,0,1,1,0,1,0
dev_14629,1,0,1,0,0,0,0
dev_14630,1,0,1,1,1,0,0
dev_14631,1,0,1,1,1,0,1
dev_14632,1,1,1,1,1,0,0
dev_14633,0,0,0,0,0,1,0
dev_14634,1,0,1,1,1,0,0
dev_14635,1,1,1,1,1,0,1
dev_14636,1,0,1,1,0,0,0
dev_14637,1,1,1,1,0,0,0
dev_14638,1,1,1,0,0,0,1
dev_14639,1,1,0,1,1,0,0
dev_14640,1,0,1,1,1,0,0
dev_14641,1,1,1,1,1,1,1
dev_14642,1,1,1,0,0,0,0
dev_14643,1,0,1,0,0,1,0
dev_14644,0,1,1,0,0,0,0
dev_14645,1,1,0,0,0,0,0
dev_14646,0,1,1,0,0,1,1
dev_14647,1,0,0,0,1,0,0
dev_14648,1,0,1,0,1,0,0
dev_14649,1,1,0,0,0,1,0
dev_14650,1,1,1,0,1,0,0
dev_14651,1,0,0,1,0,0,0
dev_14652,1,0,1,1,0,1,0
dev_14653,1,0,0,0,0,0,0
dev_14654,1,1,1,1,0,0,1
dev_14655,0,0,0,0,1,0,1
dev_14656,1,1,1,1,0,1,0
dev_14657,1,1,1,1,1,0,0
dev_14658,1,0,1,0,1,0,1
dev_14659,0,0,0,0,0,0,1
dev_14660,0,0,1,0,1,0,0
dev_14661,1,0,1,1,0,1,0
dev_14662,0,0,0,1,1,0,0
dev_14663,0,1,0,0,0,0,0
dev_14664,1,0,1,1,1,0,0
dev_14665,1,0,1,0,1,1,1
dev_14666,1,0,0,1,0,0,0
dev_14667,0,0,1,0,0,0,0
dev_14668,0,1,0,0,0,0,1
dev_14669,1,0,0,0,0,0,0
dev_14670,1,0,0,1,0,0,0
dev_14671,1,1,0,1,0,1,0
dev_14672,0,1,1,0,1,1,0
dev_14673,1,0,0,1,0,0,1
dev_14674,1,0,0,0,0,0,0
dev_14675,1,0,1,1,0,1,0
dev_14676,1,0,0,0,0,0,0
dev_14677,1,0,0,0,0,0,0
dev_14678,1,0,0,1,0,1,0
dev_14679,0,1,0,0,0,0,0
dev_14680,1,0,1,1,1,0,0
dev_14681,1,0,0,0,0,0,0
dev_14682,1,1,1,1,0,1,0
dev_14683,1,0,1,0,0,0,0
dev_14684,1,1,1,1,1,0,0
dev_14685,0,0,1,0,0,1,0
dev_14686,1,0,0,1,0,1,1
dev_14687,0,0,0,0,1,0,0
dev_14688,1,1,0,0,0,0,0
dev_14689,0,1,0,0,0,1,1
dev_14690,1,1,1,1,0,0,0
dev_14691,1,0,1,0,0,1,1
dev_14692,1,0,1,1,0,0,0
dev_14693,0,1,0,0,0,0,0
dev_14694,1,0,1,1,1,0,0
dev_14695,1,0,0,1,0,1,0
dev_14696,1,1,1,0,0,1,0
dev_14697,1,1,1,1,0,0,0
dev_14698,0,1,1,0,0,0,1
dev_14699,1,0,0,1,0,0,0
dev_14700,0,0,1,0,1,0,0
dev_14701,1,0,1,1,1,0,0
dev_14702,1,0,1,1,0,1,0
dev_14703,1,0,0,0,1,0,0
dev_14704,1,1,1,1,1,0,0
dev_14705,1,0,1,1,0,1,1
dev_14706,1,1,0,0,0,0,0
dev_14707,1,0,0,0,1,0,0
dev_14708,0,1,1,0,0,0,0
dev_14709,1,0,1,1,0,1,0
dev_14710,1,1,0,0,1,0,0
dev_14711,0,0,0,1,1,0,1
dev_14712,1,1,0,0,0,0,1
dev_14713,0,0,0,0,0,1,0
dev_14714,0,1,1,0,0,0,0
dev_14715,1,1,1,0,0,0,1
dev_14716,1,1,1,1,0,0,0
dev_14717,0,0,0,0,1,0,0
dev_14718,1,1,0,1,0,0,0
dev_14719,1,1,0,1,0,0,0
dev_14720,1,1,1,0,0,0,0
dev_14721,0,1,1,0,0,0,1
dev_14722,0,1,1,0,1,0,0
dev_14723,0,1,1,0,0,0,0
dev_14724,1,0,1,0,1,0,0
dev_14725,1,0,0,1,0,0,0
dev_14726,0,0,0,0,0,1,0
dev_14727,1,1,0,0,0,1,0
dev_14728,0,1,0,0,0,0,1
dev_14729,0,1,1,0,1,1,1
dev_14730,1,0,1,1,1,0,0
dev_14731,0,0,0,0,1,0,0
dev_14732,0,1,0,0,1,0,0
dev_14733,1,0,0,1,1,0,0
dev_14734,0,1,1,0,0,0,0
dev_14735,1,1,1,0,0,1,1
dev_14736,1,0,1,1,1,0,0
dev_14737,1,1,0,1,0,1,0
dev_14738,1,1,0,0,0,1,0
dev_14739,1,1,0,0,0,0,0
dev_14740,0,0,1,0,0,0,0
dev_14741,1,1,1,1,1,1,1
dev_14742,1,0,0,1,0,0,0
dev_14743,1,1,1,1,0,0,0
dev_14744,1,1,1,1,1,0,0
dev_14745,1,0,0,0,0,0,0
dev_14746,0,1,1,0,0,0,0
dev_14747,0,1,0,0,0,0,1
dev_14748,1,1,1,1,0,0,0
dev_14749,1,1,0,0,1,1,0
dev_14750,0,1,1,0,0,0,0
dev_14751,0,1,0,0,0,1,0
dev_14752,1,0,0,1,0,0,0
dev_14753,1,1,0,1,1,1,1
dev_14754,1,0,0,0,0,0,0
dev_14755,0,0,1,0,1,0,0
dev_14756,1,0,1,1,0,0,0
dev_14757,0,1,0,1,1,1,0
dev_14758,1,1,0,0,0,0,0
dev_14759,0,1,0,0,0,0,0
dev_14760,1,0,1,0,1,0,0
dev_14761,1,1,0,1,1,1,1
dev_14762,1,0,1,1,0,0,0
dev_14763,0,0,0,0,1,0,0
dev_14764,1,0,1,1,0,0,1
dev_14765,1,0,1,1,0,1,0
dev_14766,0,0,0,0,1,0,0
dev_14767,1,1,0,0,1,0,0
dev_14768,0,0,0,1,0,0,0
dev_14769,0,1,0,0,0,0,0
dev_14770,0,1,0,0,0,0,1
dev_14771,0,1,1,0,0,1,0
dev_14772,0,1,1,1,1,0,0
dev_14773,1,1,1,1,0,1,1
dev_14774,1,0,1,0,0,1,0
dev_14775,1,1,0,1,1,0,1
dev_14776,1,0,0,1,1,0,0
dev_14777,1,1,1,1,1,0,1
dev_14778,1,1,1,0,1,1,0
dev_14779,1,1,1,1,1,0,0
dev_14780,1,1,1,0,0,1,1
dev_14781,0,1,1,0,0,0,0
dev_14782,1,1,0,1,0,0,0
dev_14783,0,1,0,0,1,1,1
dev_14784,1,1,1,0,1,1,1
dev_14785,1,1,0,1,1,0,0
dev_14786,0,1,0,0,1,0,0
dev_14787,1,1,1,0,1,0,0
dev_14788,1,0,1,0,0,1,0
dev_14789,1,0,1,1,0,0,0
dev_14790,1,0,0,1,1,0,0
dev_14791,0,1,0,0,0,0,0
dev_14792,0,1,0,0,0,0,0
dev_14793,1,1,0,0,1,0,1
dev_14794,0,1,1,0,0,0,1
dev_14795,1,0,0,1,0,0,0
dev_14796,1,1,1,1,0,1,0
dev_14797,1,0,0,1,0,0,0
dev_14798,1,0,1,0,0,0,0
dev_14799,1,1,1,0,0,0,0
dev_14800,1,1,1,0,1,0,0
dev_14801,1,0,1,1,1,0,0
dev_14802,0,0,1,1,0,0,0
dev_14803,0,1,0,0,1,0,0
dev_14804,1,1,1,1,1,0,0
dev_14805,1,1,1,0,1,1,0
dev_14806,1,1,1,1,0,0,0
dev_14807,0,1,0,0,0,0,0
dev_14808,0,0,0,1,0,1,0
dev_14809,1,1,1,1,1,1,1
dev_14810,0,1,1,0,0,0,0
dev_14811,1,1,1,0,1,0,0
dev_14812,1,0,1,0,0,1,0
dev_14813,0,1,0,0,1,0,1
dev_14814,1,0,0,0,0,0,0
dev_14815,0,0,0,0,0,0,1
dev_14816,0,1,0,0,1,0,0
dev_14817,1,0,1,1,0,0,0
dev_14818,0,0,1,0,0,0,0
dev_14819,1,0,0,1,0,1,0
dev_14820,0,0,0,0,1,0,0
dev_14821,0,0,0,1,0,0,0
dev_14822,1,0,1,1,0,1,1
dev_14823,1,1,1,1,0,0,0
dev_14824,0,1,1,0,0,1,0
dev_14825,0,0,0,1,0,1,0
dev_14826,1,1,1,0,0,0,0
dev_14827,0,1,0,0,1,0,0
dev_14828,1,0,1,1,0,1,0
dev_14829,0,1,1,0,0,0,0
dev_14830,1,0,1,1,0,0,0
dev_14831,1,0,1,1,1,0,0
dev_14832,1,0,0,1,0,1,0
dev_14833,0,0,0,1,0,0,0
dev_14834,1,0,0,1,0,0,0
dev_14835,0,1,0,0,0,0,1
dev_14836,1,1,1,1,0,0,0
dev_14837,1,1,0,1,1,0,0
dev_14838,1,0,1,0,0,1,0
dev_14839,1,1,1,1,1,0,0
dev_14840,0,0,1,0,0,0,0
dev_14841,1,0,1,1,1,0,0
dev_14842,0,1,0,0,0,0,1
dev_14843,0,1,0,0,0,0,1
dev_14844,0,1,0,0,1,0,1
dev_14845,1,1,1,0,1,0,0
dev_14846,1,0,0,1,0,0,0
dev_14847,1,1,1,1,0,0,0
dev_14848,0,1,0,0,0,0,1
dev_14849,0,0,1,0,0,0,0
dev_14850,1,1,1,1,1,1,1
dev_14851,0,1,1,0,1,0,1
dev_14852,1,1,1,1,0,0,0
dev_14853,1,1,0,0,1,0,0
dev_14854,1,0,0,0,1,0,0
dev_14855,1,1,0,0,0,0,1
dev_14856,0,1,0,0,0,0,1
dev_14857,0,0,0,0,0,0,1
dev_14858,0,1,1,0,1,0,1
dev_14859,1,1,1,0,1,0,0
dev_14860,1,0,0,1,0,0,0
dev_14861,1,0,1,1,0,1,1
dev_14862,1,1,0,0,1,1,1
dev_14863,1,0,1,1,0,1,1
dev_14864,1,0,1,0,1,0,0
dev_14865,1,0,1,1,1,0,1
dev_14866,1,0,0,1,0,0,0
dev_14867,1,0,0,0,1,1,0
dev_14868,0,0,0,0,1,0,0
dev_14869,1,0,0,0,0,0,0
dev_14870,1,1,1,0,1,0,1
dev_14871,1,0,1,0,1,1,0
dev_14872,1,0,1,0,0,0,0
dev_14873,1,1,0,0,1,1,1
dev_14874,0,0,1,0,0,1,0
dev_14875,1,0,0,1,0,1,0
dev_14876,1,1,0,1,0,0,0
dev_14877,1,0,0,0,1,0,0
dev_14878,0,1,1,1,1,0,0
dev_14879,1,1,0,1,0,0,0
dev_14880,1,1,1,0,1,1,1
dev_14881,0,1,1,0,0,1,0
dev_14882,0,0,1,0,1,1,0
dev_14883,1,0,1,0,0,0,0
dev_14884,1,1,1,1,0,0,0
dev_14885,0,1,0,0,0,0,0
dev_14886,1,0,0,0,0,0,0
dev_14887,1,0,0,1,1,0,1
dev_14888,1,1,1,1,1,0,0
dev_14889,1,0,1,1,0,1,0
dev_14890,1,0,1,0,1,1,1
dev_14891,1,0,1,0,0,1,0
dev_14892,1,0,0,0,0,0,0
dev_14893,0,0,0,0,0,1,1
dev_14894,0,1,0,0,0,0,1
dev_14895,0,1,0,0,1,0,1
dev_14896,0,1,0,0,0,0,0
dev_14897,0,0,0,0,0,1,0
dev_14898,1,0,1,1,0,0,0
dev_14899,0,1,0,0,0,0,0
dev_14900,0,1,0,0,0,0,0
dev_14901,1,1,0,0,1,0,0
dev_14902,1,0,1,0,0,1,0
dev_14903,1,0,1,1,0,0,0
dev_14904,1,0,0,1,0,0,0
dev_14905,1,0,1,0,1,0,0
dev_14906,0,1,0,0,0,0,0
dev_14907,0,0,1,0,0,1,0
dev_14908,1,1,1,0,1,0,0
dev_14909,1,0,1,0,0,1,0
dev_14910,1,1,1,0,1,1,0
dev_14911,1,0,1,1,0,1,0
dev_14912,0,0,0,0,0,1,0
dev_14913,1,1,1,1,1,0,1
dev_14914,1,1,1,0,1,0,0
dev_14915,1,0,1,1,1,1,0
dev_14916,1,1,1,0,1,0,0
dev_14917,0,1,0,1,0,0,0
dev_14918,0,1,1,0,1,0,0
dev_14919,1,0,0,0,1,0,0
dev_14920,1,1,0,0,0,0,0
dev_14921,0,1,0,0,0,0,0
dev_14922,1,0,0,0,1,1,1
dev_14923,1,0,1,0,0,0,0
dev_14924,0,1,0,0,0,0,0
dev_14925,0,1,0,0,0,0,1
dev_14926,1,0,1,0,1,0,0
dev_14927,0,1,0,0,0,0,0
dev_14928,1,1,1,0,0,0,0
dev_14929,1,0,0,1,0,0,0
dev_14930,1,0,1,0,1,0,0
dev_14931,1,0,1,1,0,0,0
dev_14932,1,0,0,0,0,0,0
dev_14933,1,0,1,0,0,1,0
dev_14934,0,0,0,0,0,1,0
dev_14935,0,0,1,0,0,0,0
dev_14936,1,0,0,1,1,0,0
dev_14937,1,0,1,1,1,1,0
dev_14938,0,1,1,0,0,0,0
dev_14939,0,1,0,1,0,0,1
dev_14940,0,1,1,1,1,1,0
dev_14941,1,1,1,1,1,0,1
dev_14942,1,0,1,1,0,1,0
dev_14943,1,0,1,1,0,1,1
dev_14944,1,1,0,1,1,0,1
dev_14945,1,1,1,0,1,0,0
dev_14946,0,1,0,0,0,0,1
dev_14947,1,1,1,1,1,1,1
dev_14948,1,1,1,1,0,0,1
dev_14949,0,0,1,0,1,0,0
dev_14950,1,1,1,0,0,0,0
dev_14951,1,0,1,0,1,0,0
dev_14952,1,1,1,1,1,1,1
dev_14953,1,0,0,1,0,0,0
dev_14954,1,1,1,1,1,0,1
dev_14955,1,1,0,0,1,0,0
dev_14956,1,0,1,1,0,0,0
dev_14957,1,0,1,1,1,1,1
dev_14958,1,0,1,0,0,0,0
dev_14959,1,0,0,0,0,0,0
dev_14960,1,0,0,0,0,0,0
dev_14961,0,1,0,0,0,0,0
dev_14962,1,0,1,1,0,0,0
dev_14963,0,1,1,1,0,1,0
dev_14964,1,0,1,0,0,1,0
dev_14965,0,1,1,1,0,1,0
dev_14966,0,0,0,0,0,0,1
dev_14967,1,0,1,1,0,0,0
dev_14968,0,1,1,0,0,0,1
dev_14969,0,1,0,0,0,0,0
dev_14970,1,1,1,0,0,0,0
dev_14971,1,1,1,0,0,0,0
dev_14972,1,1,1,1,0,1,0
dev_14973,0,0,1,0,0,1,0
dev_14974,1,0,0,1,1,0,1
dev_14975,0,0,0,0,0,1,0
dev_14976,1,1,1,0,1,0,1
dev_14977,1,0,0,0,0,0,0
dev_14978,1,0,0,1,1,0,0
dev_14979,1,0,1,1,1,0,0
dev_14980,0,1,0,0,0,1,1
dev_14981,0,1,1,0,0,0,0
dev_14982,1,0,0,1,0,0,0
dev_14983,1,1,1,0,0,1,0
dev_14984,1,1,0,0,0,0,0
dev_14985,1,1,1,1,1,0,1
dev_14986,0,1,1,0,1,0,0
dev_14987,1,0,0,0,0,0,0
dev_14988,0,1,1,0,0,0,0
dev_14989,1,1,1,1,0,0,0
dev_14990,1,1,1,1,0,0,0
dev_14991,0,1,0,0,0,0,0
dev_14992,1,1,0,0,0,1,1
dev_14993,1,0,0,0,0,0,0
dev_14994,1,1,1,0,0,0,1
dev_14995,1,1,1,1,1,0,1
dev_14996,0,0,0,1,0,0,0
dev_14997,1,1,1,0,1,1,0
dev_14998,1,1,1,0,1,0,0
dev_14999,1,1,1,0,0,1,0
dev_15000,0,0,0,1,0,0,0
dev_15001,1,1,1,1,1,1,1
dev_15002,1,1,0,1,0,0,0
dev_15003,1,0,1,1,0,1,0
dev_15004,0,0,1,0,0,0,1
dev_15005,1,0,1,1,0,1,0
dev_15006,1,1,1,1,0,1,1
dev_15007,0,0,0,0,0,1,0
dev_15008,1,1,1,0,0,1,0
dev_15009,1,1,0,1,1,1,0
dev_15010,1,0,0,0,0,0,0
dev_15011,1,0,1,1,0,1,0
dev_15012,1,1,1,0,0,0,0
dev_15013,1,0,0,1,0,0,0
dev_15014,0,1,0,0,0,0,0
dev_15015,0,1,0,0,0,0,0
dev_15016,0,0,0,0,0,0,1
dev_15017,1,0,0,1,0,0,0
dev_15018,1,0,0,0,0,0,0
dev_15019,1,0,0,1,0,0,0
dev_15020,1,0,1,1,0,0,0
dev_15021,0,0,1,0,1,0,0
dev_15022,0,0,0,0,1,0,0
dev_15023,1,1,0,1,0,1,0
dev_15024,0,1,0,0,0,0,0
dev_15025,0,0,0,0,1,0,0
dev_15026,1,1,1,1,1,0,0
dev_15027,0,1,1,0,1,0,0
dev_15028,1,0,0,1,0,0,0
dev_15029,1,1,0,1,0,0,0
dev_15030,1,0,1,0,0,1,0
dev_15031,1,0,0,1,0,0,0
dev_15032,0,0,1,0,1,0,1
dev_15033,0,0,1,0,0,0,0
dev_15034,1,1,0,1,0,1,0
dev_15035,1,0,1,1,1,1,0
dev_15036,1,1,1,0,0,0,0
dev_15037,1,1,1,1,1,0,0
dev_15038,1,1,1,0,0,0,1
dev_15039,0,1,0,0,1,0,0
dev_15040,0,1,0,0,0,0,0
dev_15041,1,0,0,0,0,1,0
dev_15042,1,1,0,1,1,0,0
dev_15043,0,1,1,0,1,0,0
dev_15044,0,1,0,0,0,0,0
dev_15045,1,1,1,0,0,1,1
dev_15046,1,0,1,1,0,1,0
dev_15047,1,1,1,1,1,0,0
dev_15048,1,0,0,1,0,1,0
dev_15049,1,0,1,1,0,0,0
dev_15050,1,0,1,1,0,0,1
dev_15051,1,0,0,1,0,0,0
dev_15052,0,0,1,0,0,1,0
dev_15053,0,0,0,1,0,1,0
dev_15054,0,0,1,0,1,0,1
dev_15055,1,1,1,1,0,0,0
dev_15056,0,0,1,0,0,0,0
dev_15057,0,1,0,0,0,0,0
dev_15058,0,0,1,0,1,1,0
dev_15059,1,0,1,1,0,0,0
dev_15060,1,0,0,1,0,0,0
dev_15061,0,1,0,0,0,0,1
dev_15062,1,0,0,1,1,1,1
dev_15063,1,1,1,0,0,0,0
dev_15064,1,0,1,1,0,0,0
dev_15065,1,1,0,0,0,1,1
dev_15066,0,0,1,1,0,1,1
dev_15067,1,0,1,1,0,0,0
dev_15068,1,0,1,0,0,1,0
dev_15069,0,1,0,0,0,0,0
dev_15070,1,1,0,1,0,0,0
dev_15071,0,1,0,1,1,0,0
dev_15072,0,1,1,0,0,0,0
dev_15073,1,1,0,1,0,0,1
dev_15074,0,0,0,0,1,0,0
dev_15075,1,0,1,1,0,1,0
dev_15076,1,0,0,0,0,0,0
dev_15077,1,0,1,1,1,0,0
dev_15078,1,0,1,1,1,0,0
dev_15079,0,1,1,0,1,1,1
dev_15080,1,0,0,0,0,0,0
dev_15081,1,0,1,0,1,1,0
dev_15082,0,0,1,0,1,0,0
dev_15083,1,0,1,0,0,0,0
dev_15084,0,0,0,0,1,0,0
dev_15085,1,0,0,1,1,1,1
dev_15086,0,0,1,0,1,0,0
dev_15087,1,0,1,0,0,0,1
dev_15088,1,0,0,0,0,0,0
dev_15089,1,1,0,1,1,0,0
dev_15090,0,1,0,0,1,0,0
dev_15091,1,0,1,0,1,1,1
dev_15092,1,0,1,1,0,0,0
dev_15093,0,0,0,0,0,1,0
dev_15094,1,1,0,1,1,0,1
dev_15095,0,1,0,0,0,0,0
dev_15096,1,1,0,1,1,1,0
dev_15097,0,1,0,0,0,0,0
dev_15098,1,0,0,0,1,0,1
dev_15099,1,1,1,0,0,0,0
dev_15100,1,1,1,0,0,0,0
dev_15101,1,1,1,0,0,0,0
dev_15102,1,1,1,1,1,1,1
dev_15103,0,1,0,0,0,1,0
dev_15104,0,1,1,0,0,1,0
dev_15105,0,0,0,0,1,0,0
dev_15106,1,0,1,1,1,0,0
dev_15107,1,1,1,0,1,0,0
dev_15108,1,1,1,1,0,0,0
dev_15109,0,1,1,0,0,0,0
dev_15110,1,1,1,1,1,1,1
dev_15111,0,1,0,0,0,0,1
dev_15112,1,0,1,1,0,0,1
dev_15113,1,1,0,0,0,1,0
dev_15114,1,0,0,1,0,0,0
dev_15115,1,0,0,1,1,1,0
dev_15116,1,1,0,1,1,1,0
dev_15117,1,0,1,1,1,0,0
dev_15118,1,0,1,0,0,1,0
dev_15119,0,1,0,0,0,1,0
dev_15120,0,0,0,0,1,0,0
dev_15121,1,1,0,1,0,0,0
dev_15122,1,1,1,1,0,0,1
dev_15123,0,0,1,0,1,0,0
dev_15124,1,1,1,0,0,0,1
dev_15125,1,0,0,0,0,1,0
dev_15126,0,0,0,0,0,1,0
dev_15127,1,1,0,1,1,0,0
dev_15128,0,0,1,0,0,1,0
dev_15129,0,1,1,0,0,0,0
dev_15130,0,1,0,0,1,0,0
dev_15131,1,1,0,0,0,0,0
dev_15132,0,1,0,0,1,0,0
dev_15133,1,1,1,1,0,1,0
dev_15134,0,1,0,1,1,1,0
dev_15135,0,0,0,0,1,0,0
dev_15136,1,0,1,0,0,0,0
dev_15137,1,0,1,1,0,0,0
dev_15138,0,0,1,0,0,0,0
dev_15139,1,0,1,0,0,0,0
dev_15140,1,1,0,0,0,1,0
dev_15141,1,0,1,1,0,1,0
dev_15142,1,1,1,1,1,0,0
dev_15143,0,1,0,0,0,0,0
dev_15144,1,0,0,0,0,1,0
dev_15145,1,0,1,0,0,0,0
dev_15146,0,1,1,0,0,0,0
dev_15147,1,0,0,0,1,0,0
dev_15148,1,0,0,1,0,0,0
dev_15149,0,1,0,0,0,0,0
dev_15150,1,0,0,1,0,0,0
dev_15151,1,1,1,1,0,0,0
dev_15152,1,1,1,0,1,0,1
dev_15153,1,0,1,0,0,0,0
dev_15154,1,0,0,0,0,0,0
dev_15155,1,0,1,0,0,0,0
dev_15156,1,1,1,0,1,0,0
dev_15157,1,0,0,1,1,0,0
dev_15158,1,1,1,1,0,0,1
dev_15159,0,1,0,1,0,0,1
dev_15160,1,1,1,0,1,0,0
dev_15161,0,0,0,0,0,1,0
dev_15162,0,0,0,1,1,0,0
dev_15163,1,0,0,1,0,0,0
dev_15164,1,1,0,0,0,1,0
